5 0 1 0.622795 4.96674 0 50.9062 46602 18365 1500 false
5 1 2 0.248566 1.99435 0 53.7344 58226 29329 1500 false
5 2 3 0 0 0 50.9062 57765 17346 1500 false
5 3 4 0.248566 1.9875 0 39.5938 66267 44050 1500 false
5 4 5 0 0 0 33.9375 54387 13547 1500 false
5 5 6 0.248566 1.98779 0 31.1094 74902 30095 1500 false
5 6 7 0 0 0 19.7969 79925 22269 1500 false
5 7 8 0 0 0 19.7969 99622 26969 1500 false
5 8 9 0 0 0 22.625 83722 39896 1500 false
5 9 10 0 0 0 28.2812 73469 34656 1500 false
5 10 11 0.248566 1.98856 0 33.9375 42493 10590 1500 false
5 11 12 0 0 0 33.9375 66675 36850 1500 false
5 12 13 0.248566 1.98962 0 39.5938 47684 11112 1500 false
5 13 14 0 0 0 39.5938 47727 17326 1500 false
5 14 15 0.248566 1.98424 0 39.5938 54462 22905 1500 false
5 15 16 0 0 0 39.5938 56108 21244 1500 false
5 16 17 0.248566 1.98779 0 36.7656 68632 42762 1500 false
5 17 18 0.248566 1.98985 0 50.9062 65583 38468 1500 false
5 18 19 0 0 0 53.7344 64601 33036 1500 false
5 19 20 0.248566 1.97908 0 28.2812 71603 38245 1500 false
5 20 21 0 0 0 31.1094 61921 21336 1500 false
5 21 22 0 0 0 16.9688 83644 45209 1500 false
5 22 23 0 0 0 14.1406 116324 39820 1500 false
5 23 24 0 0 0 16.9688 122045 28850 1500 false
5 24 25 0.248566 1.98897 0 5.65625 114528 31278 1500 false
5 25 26 0 0 0 19.7969 88300 36706 1500 false
5 26 27 0 0 0 19.7969 76477 16678 1500 false
5 27 28 0 0 0 16.9688 116834 62361 1500 false
5 28 29 0 0 0 16.9688 98242 24119 1500 false
5 29 30 0 0 0 19.7969 95607 42459 1500 false
