7 0 1 2676.97 21409.6 9 5956.03 50 17 1500 false
7 1 2 3050 24403.5 0 5956.03 45 9 1500 false
7 2 3 2965 23720.4 0 5956.03 63 22 1500 false
7 3 4 2957.5 23654.5 0 5956.03 41 17 1500 false
7 4 5 2898.75 23190.2 0 5956.03 72 43 1500 false
7 5 6 2973.75 23791.2 0 9412 50 8 1500 false
7 6 7 2893.75 23154.6 0 9412 46 13 1500 false
7 7 8 2948.75 23591.1 0 9412 50 22 1500 false
7 8 9 3031.25 24250.2 0 9412 56 28 1500 false
7 9 10 2987.5 23892.3 0 9412 33 8 1500 false
