9 0 1 0.966644 7.73036 5 66.4609 32428 17417 1500 false
9 1 2 0.372849 2.98295 0 79.1875 32697 15992 1500 false
9 2 3 0.372849 2.97875 0 93.3281 35864 7836 1500 false
9 3 4 0.932121 7.46743 0 96.1562 31794 13213 1500 false
9 4 5 1.11855 8.92019 0 96.1562 27328 9590 1500 false
9 5 6 1.30497 10.4569 0 96.1562 30451 10072 1500 false
9 6 7 1.73996 13.9395 0 98.9844 20905 844 1500 false
9 7 8 0.745697 5.96573 0 98.9844 22113 3400 1500 false
9 8 9 1.30497 10.4423 0 107.469 24715 6929 1500 false
9 9 10 0.745697 5.96531 0 107.469 21685 2617 1500 false
